Sow,Date Served,Date Farrowed,Numbers Born Alive,Weaning Date,Numbers Weaned,Sow Parity,Farm
KPOG7108,02-Sep-19,28-Dec-19,16,22-Jan-20,14,2,SB
KPOG7190,06-Sep-19,28-Dec-19,16,22-Jan-20,14,2,SB
KPOF8642,05-Sep-19,29-Dec-19,5,22-Jan-20,14,4,SB
KPOG2477,06-Sep-19,29-Dec-19,13,22-Jan-20,14,3,SB
KPOG6943,06-Sep-19,29-Dec-19,13,22-Jan-20,14,2,SB
KPOG7368,04-Sep-19,29-Dec-19,14,22-Jan-20,14,2,SB
KPOG6835,06-Sep-19,29-Dec-19,15,22-Jan-20,14,2,SB
KPOG6972,05-Sep-19,29-Dec-19,15,22-Jan-20,14,2,SB
KPOG7339,06-Sep-19,29-Dec-19,17,22-Jan-20,14,2,SB
KPOG7187,07-Sep-19,29-Dec-19,21,22-Jan-20,14,2,SB
PHWP3175,07-Oct-19,27-Jan-20,3,26-Feb-20,15,1,SB
KPOF9818,07-Oct-19,27-Jan-20,9,26-Feb-20,15,4,SB
KPOF5788,07-Oct-19,27-Jan-20,11,26-Feb-20,14,5,SB
KPOF1630,07-Oct-19,27-Jan-20,12,26-Feb-20,14,6,SB
KPOF9642,07-Oct-19,27-Jan-20,12,26-Feb-20,14,4,SB
KPWN8201,07-Oct-19,27-Jan-20,14,26-Feb-20,14,2,SB
KPOG4154,07-Oct-19,27-Jan-20,15,26-Feb-20,14,3,SB
KPWN8083,07-Oct-19,27-Jan-20,15,19-Feb-20,0,2,SB
KPOF1729,07-Oct-19,27-Jan-20,16,26-Feb-20,13,6,SB
KPOF1654,07-Oct-19,27-Jan-20,17,26-Feb-20,14,6,SB
KPOF9596,07-Oct-19,27-Jan-20,17,26-Feb-20,15,4,SB
KPOG0034,07-Oct-19,27-Jan-20,17,19-Feb-20,0,4,SB
KPOF1620,07-Oct-19,27-Jan-20,18,26-Feb-20,13,6,SB
KPOF9809,07-Oct-19,27-Jan-20,18,26-Feb-20,14,4,SB
KPOF9817,07-Oct-19,27-Jan-20,18,26-Feb-20,13,4,SB
KPOF1384,07-Oct-19,27-Jan-20,19,19-Feb-20,0,6,SB
KPOG3983,07-Oct-19,27-Jan-20,19,26-Feb-20,13,3,SB
KPOG3665,07-Oct-19,27-Jan-20,22,26-Feb-20,14,3,SB
KPOG3822,07-Oct-19,27-Jan-20,22,26-Feb-20,14,3,SB
KPOG3818,07-Oct-19,28-Jan-20,3,26-Feb-20,14,3,SB
KPOG4155,07-Oct-19,28-Jan-20,5,31-Jan-20,0,3,SB
KWFSB058,07-Oct-19,28-Jan-20,7,26-Feb-20,14,5,SB
PHWP3282,07-Oct-19,28-Jan-20,10,26-Feb-20,15,1,SB
PHWP3177,07-Oct-19,28-Jan-20,12,26-Feb-20,14,1,SB
KPOF5839,07-Oct-19,28-Jan-20,13,26-Feb-20,13,5,SB
KPOF5694,07-Oct-19,28-Jan-20,14,26-Feb-20,14,5,SB
KPOF5638,07-Oct-19,28-Jan-20,15,26-Feb-20,13,5,SB
KPWN8184,07-Oct-19,28-Jan-20,15,26-Feb-20,15,2,SB
PHWP3174,07-Oct-19,28-Jan-20,15,26-Feb-20,13,1,SB
KPOF1518,07-Oct-19,28-Jan-20,16,26-Feb-20,13,6,SB
KPOF1687,07-Oct-19,28-Jan-20,16,26-Feb-20,13,6,SB
PHWP3173,07-Oct-19,28-Jan-20,16,26-Feb-20,12,1,SB
KPWN7802,07-Oct-19,28-Jan-20,17,26-Feb-20,15,2,SB
KPWN7909,07-Oct-19,28-Jan-20,17,26-Feb-20,15,2,SB
KPOF9604,07-Oct-19,28-Jan-20,18,26-Feb-20,14,4,SB
KPOG0302,07-Oct-19,28-Jan-20,18,26-Feb-20,14,4,SB
KPOG3717,07-Oct-19,28-Jan-20,18,26-Feb-20,14,3,SB
KPOG3782,07-Oct-19,28-Jan-20,18,26-Feb-20,14,3,SB
KPOG3800,07-Oct-19,28-Jan-20,18,26-Feb-20,14,3,SB
KPOG3926,07-Oct-19,28-Jan-20,18,26-Feb-20,14,3,SB
KPWN8134,07-Oct-19,28-Jan-20,18,26-Feb-20,14,2,SB
KPWN8195,07-Oct-19,28-Jan-20,18,26-Feb-20,15,2,SB
KPOF9619,07-Oct-19,28-Jan-20,19,26-Feb-20,13,4,SB
KPOG3723,07-Oct-19,28-Jan-20,19,26-Feb-20,14,3,SB
KPOP9487,07-Oct-19,28-Jan-20,19,26-Feb-20,14,7,SB
KPOF1669,07-Oct-19,28-Jan-20,20,26-Feb-20,14,6,SB
KPOG3712,07-Oct-19,28-Jan-20,20,26-Feb-20,15,3,SB
KPOG3942,07-Oct-19,28-Jan-20,20,26-Feb-20,18,3,SB
KPWN8085,07-Oct-19,29-Jan-20,14,26-Feb-20,15,2,SB
KPOF1449,07-Oct-19,29-Jan-20,15,26-Feb-20,13,6,SB
KPOF5833,07-Oct-19,29-Jan-20,15,26-Feb-20,13,5,SB
KPWN7840,07-Oct-19,29-Jan-20,15,26-Feb-20,14,2,SB
KPWN7946,07-Oct-19,29-Jan-20,15,26-Feb-20,14,2,SB
KPWN8070,07-Oct-19,29-Jan-20,15,26-Feb-20,15,2,SB
KWFSB065,07-Oct-19,29-Jan-20,15,26-Feb-20,14,4,SB
KPOF1586,07-Oct-19,29-Jan-20,16,26-Feb-20,14,6,SB
KPOF1679,07-Oct-19,29-Jan-20,16,26-Feb-20,15,6,SB
KPOF5762,07-Oct-19,29-Jan-20,16,26-Feb-20,15,5,SB
KPOG3885,07-Oct-19,29-Jan-20,16,26-Feb-20,14,3,SB
KPOG3892,07-Oct-19,29-Jan-20,16,26-Feb-20,14,3,SB
KPWN8173,07-Oct-19,29-Jan-20,16,26-Feb-20,13,2,SB
PHWP3218,07-Oct-19,29-Jan-20,16,26-Feb-20,11,1,SB
PHWP3259,07-Oct-19,29-Jan-20,16,26-Feb-20,11,1,SB
KPOF5958,08-Oct-19,29-Jan-20,17,26-Feb-20,15,5,SB
KPOG3916,07-Oct-19,29-Jan-20,17,26-Feb-20,14,3,SB
KPWN8141,07-Oct-19,29-Jan-20,17,26-Feb-20,14,2,SB
KSBSB076,07-Oct-19,29-Jan-20,17,26-Feb-20,14,2,SB
PHWP3228,07-Oct-19,29-Jan-20,17,26-Feb-20,13,1,SB
KPOF1647,07-Oct-19,29-Jan-20,18,26-Feb-20,14,6,SB
KPOF5944,07-Oct-19,29-Jan-20,18,26-Feb-20,16,5,SB
KPOG0063,07-Oct-19,29-Jan-20,18,26-Feb-20,18,4,SB
KPOG3890,08-Oct-19,29-Jan-20,18,26-Feb-20,14,3,SB
KPWN7901,07-Oct-19,29-Jan-20,18,26-Feb-20,15,2,SB
KPWN7955,07-Oct-19,29-Jan-20,18,26-Feb-20,15,2,SB
KPWN8091,07-Oct-19,29-Jan-20,18,26-Feb-20,14,2,SB
KPWN8200,07-Oct-19,29-Jan-20,18,26-Feb-20,15,2,SB
KPOG0446,07-Oct-19,29-Jan-20,19,26-Feb-20,15,4,SB
KPOG3917,07-Oct-19,29-Jan-20,19,26-Feb-20,15,3,SB
KPOF9706,07-Oct-19,29-Jan-20,21,26-Feb-20,15,4,SB
KPOF9504,07-Oct-19,29-Jan-20,22,26-Feb-20,14,4,SB
KPOF1622,07-Oct-19,30-Jan-20,7,26-Feb-20,14,6,SB
KPOG3726,07-Oct-19,30-Jan-20,8,26-Feb-20,14,3,SB
KPOF5607,07-Oct-19,30-Jan-20,10,26-Feb-20,14,5,SB
KPWN7862,08-Oct-19,30-Jan-20,10,26-Feb-20,14,2,SB
KPOP9719,07-Oct-19,30-Jan-20,11,26-Feb-20,12,7,SB
KPOP9905,07-Oct-19,30-Jan-20,11,26-Feb-20,15,7,SB
PHWP3187,07-Oct-19,30-Jan-20,11,26-Feb-20,15,1,SB
KPOF9718,07-Oct-19,30-Jan-20,12,26-Feb-20,12,4,SB
KPWN7997,07-Oct-19,30-Jan-20,12,26-Feb-20,14,2,SB
KPOF1643,07-Oct-19,30-Jan-20,13,26-Feb-20,15,6,SB
KPOG0313,07-Oct-19,30-Jan-20,14,26-Feb-20,13,4,SB
KPOG3774,07-Oct-19,30-Jan-20,14,26-Feb-20,14,3,SB
PHWP3196,07-Oct-19,30-Jan-20,14,26-Feb-20,13,1,SB
PHWP2863,07-Oct-19,30-Jan-20,15,26-Feb-20,15,1,SB
KPOF9734,07-Oct-19,30-Jan-20,16,26-Feb-20,14,4,SB
KPOG0152,08-Oct-19,30-Jan-20,16,26-Feb-20,15,4,SB
KPOG3690,07-Oct-19,30-Jan-20,16,26-Feb-20,12,3,SB
KPWN8165,07-Oct-19,30-Jan-20,16,26-Feb-20,15,2,SB
KPOF5765,07-Oct-19,30-Jan-20,17,26-Feb-20,14,5,SB
KPOF9805,07-Oct-19,30-Jan-20,17,26-Feb-20,14,4,SB
KPOF9826,07-Oct-19,30-Jan-20,17,26-Feb-20,15,4,SB
KPOP9642,07-Oct-19,30-Jan-20,17,26-Feb-20,14,7,SB
KPWN7982,08-Oct-19,30-Jan-20,17,26-Feb-20,14,2,SB
KPOF5969,07-Oct-19,30-Jan-20,18,26-Feb-20,14,5,SB
KPOF9816,07-Oct-19,30-Jan-20,18,26-Feb-20,14,4,SB
PHWP2807,07-Oct-19,30-Jan-20,18,26-Feb-20,14,1,SB
KPOF9633,07-Oct-19,30-Jan-20,19,26-Feb-20,14,4,SB
KPOF9686,07-Oct-19,30-Jan-20,19,26-Feb-20,13,4,SB
KPOG3792,07-Oct-19,30-Jan-20,19,26-Feb-20,14,3,SB
KPOG3830,07-Oct-19,30-Jan-20,19,26-Feb-20,14,3,SB
KPWN8053,07-Oct-19,30-Jan-20,19,26-Feb-20,14,2,SB
PHWP3263,07-Oct-19,30-Jan-20,19,26-Feb-20,14,1,SB
KPOF9869,07-Oct-19,30-Jan-20,20,26-Feb-20,13,4,SB
KPOG4127,07-Oct-19,30-Jan-20,20,26-Feb-20,14,3,SB
PHWP2798,07-Oct-19,30-Jan-20,20,26-Feb-20,14,1,SB
PHWP3179,07-Oct-19,30-Jan-20,20,26-Feb-20,13,1,SB
KPOG0196,07-Oct-19,30-Jan-20,21,26-Feb-20,14,4,SB
KPOF9772,07-Oct-19,30-Jan-20,22,26-Feb-20,12,4,SB
KPOG3877,07-Oct-19,30-Jan-20,25,26-Feb-20,13,3,SB
KPOF9665,07-Oct-19,31-Jan-20,10,26-Feb-20,14,4,SB
KPOP9916,07-Oct-19,31-Jan-20,12,26-Feb-20,12,7,SB
KPOF1519,07-Oct-19,31-Jan-20,13,26-Feb-20,14,6,SB
KWFSB067,07-Oct-19,31-Jan-20,13,26-Feb-20,14,4,SB
KPOF9907,07-Oct-19,31-Jan-20,15,26-Feb-20,14,4,SB
KPWN8019,08-Oct-19,31-Jan-20,16,26-Feb-20,15,2,SB
KPWN8119,07-Oct-19,31-Jan-20,16,26-Feb-20,15,2,SB
PHWP3224,07-Oct-19,31-Jan-20,16,26-Feb-20,13,1,SB
PHWP3241,07-Oct-19,31-Jan-20,16,26-Feb-20,15,1,SB
KPWN8010,07-Oct-19,31-Jan-20,18,26-Feb-20,14,2,SB
PHWP3229,07-Oct-19,31-Jan-20,18,26-Feb-20,12,1,SB
PHWP3201,07-Oct-19,31-Jan-20,19,26-Feb-20,12,1,SB
KPOG3891,07-Oct-19,31-Jan-20,20,26-Feb-20,15,3,SB
KPOG3914,07-Oct-19,31-Jan-20,20,26-Feb-20,16,3,SB
KPOF9584,07-Oct-19,31-Jan-20,21,26-Feb-20,14,4,SB
PHWP3243,07-Oct-19,01-Feb-20,2,26-Feb-20,14,1,SB
PHWP3165,07-Oct-19,01-Feb-20,7,26-Feb-20,15,1,SB
PHWP2964,07-Oct-19,01-Feb-20,10,26-Feb-20,14,1,SB
PHWP3126,07-Oct-19,01-Feb-20,14,26-Feb-20,14,1,SB
PHWP3136,07-Oct-19,01-Feb-20,14,26-Feb-20,14,1,SB
PHWP2792,07-Oct-19,01-Feb-20,15,26-Feb-20,13,1,SB
PHWP3265,07-Oct-19,01-Feb-20,18,26-Feb-20,14,1,SB
PHWP3283,07-Oct-19,01-Feb-20,18,26-Feb-20,13,1,SB
KPOG6790,10-Oct-19,01-Feb-20,21,26-Feb-20,13,2,SB
PHWP3303,07-Oct-19,02-Feb-20,7,26-Feb-20,12,1,SB
PHWP3169,07-Oct-19,02-Feb-20,11,26-Feb-20,12,1,SB
KPWN8160,10-Oct-19,02-Feb-20,17,26-Feb-20,14,2,SB
KPWN8113,10-Oct-19,02-Feb-20,19,26-Feb-20,13,2,SB
KPWN7933,10-Oct-19,04-Feb-20,7,26-Feb-20,13,2,SB
PHWP2392,11-Nov-19,26-Feb-20,0,26-Feb-20,0,2,SB
KPOG0658,11-Nov-19,02-Mar-20,12,01-Apr-20,13,4,SB
KPOG4751,11-Nov-19,02-Mar-20,12,19-Mar-20,0,3,SB
KPOG0898,11-Nov-19,02-Mar-20,13,01-Apr-20,13,4,SB
KWFSB068,11-Nov-19,02-Mar-20,16,01-Apr-20,17,4,SB
KPOG4753,11-Nov-19,02-Mar-20,17,01-Apr-20,14,3,SB
KPOG4602,11-Nov-19,02-Mar-20,20,01-Apr-20,12,3,SB
KPOG0883,11-Nov-19,02-Mar-20,21,01-Apr-20,15,4,SB
KPOG4718,11-Nov-19,02-Mar-20,22,01-Apr-20,14,3,SB
KPOG4729,11-Nov-19,02-Mar-20,24,01-Apr-20,15,3,SB
PHWP2370,11-Nov-19,03-Mar-20,13,01-Apr-20,14,2,SB
KPOF2425,11-Nov-19,03-Mar-20,14,01-Apr-20,14,6,SB
KPOG0780,11-Nov-19,03-Mar-20,16,01-Apr-20,16,4,SB
KPOF2349,11-Nov-19,03-Mar-20,17,01-Apr-20,15,6,SB
KPOF6658,11-Nov-19,03-Mar-20,17,01-Apr-20,14,5,SB
KPOG4670,11-Nov-19,03-Mar-20,17,01-Apr-20,12,3,SB
KPOG4788,11-Nov-19,03-Mar-20,17,01-Apr-20,13,3,SB
KPWN7873,11-Nov-19,03-Mar-20,17,01-Apr-20,14,2,SB
PHWP2202,11-Nov-19,03-Mar-20,18,01-Apr-20,15,2,SB
KPOG4646,11-Nov-19,03-Mar-20,19,01-Apr-20,12,3,SB
KPOG4744,11-Nov-19,03-Mar-20,19,01-Apr-20,14,3,SB
KPOG6457,11-Nov-19,03-Mar-20,19,01-Apr-20,16,2,SB
PHWP2171,11-Nov-19,03-Mar-20,19,01-Apr-20,15,2,SB
PHWP2438,11-Nov-19,03-Mar-20,19,19-Mar-20,0,2,SB
KPOG4705,11-Nov-19,03-Mar-20,21,01-Apr-20,13,3,SB
KPOG4626,11-Nov-19,03-Mar-20,22,01-Apr-20,14,3,SB
KPOF6677,11-Nov-19,04-Mar-20,10,01-Apr-20,14,5,SB
KPOG4664,11-Nov-19,04-Mar-20,11,01-Apr-20,14,3,SB
KPOF6745,11-Nov-19,04-Mar-20,13,01-Apr-20,14,5,SB
KPOG1206,11-Nov-19,04-Mar-20,13,01-Apr-20,11,4,SB
KSBSB075,11-Nov-19,04-Mar-20,13,01-Apr-20,14,2,SB
KPOG4665,11-Nov-19,04-Mar-20,14,01-Apr-20,13,3,SB
KPOF2189,11-Nov-19,04-Mar-20,15,01-Apr-20,11,6,SB
KPOF2302,11-Nov-19,04-Mar-20,15,01-Apr-20,15,6,SB
KPOF2620,11-Nov-19,04-Mar-20,15,01-Apr-20,15,6,SB
KPOG5274,11-Nov-19,04-Mar-20,15,01-Apr-20,15,3,SB
KWFSB071,11-Nov-19,04-Mar-20,15,01-Apr-20,13,4,SB
KPOF6627,11-Nov-19,04-Mar-20,16,01-Apr-20,15,5,SB
KPOG0426,11-Nov-19,04-Mar-20,16,01-Apr-20,16,4,SB
KPOG4732,11-Nov-19,04-Mar-20,16,01-Apr-20,15,3,SB
KPOG4782,11-Nov-19,04-Mar-20,16,01-Apr-20,15,3,SB
KPWN7994,11-Nov-19,04-Mar-20,16,01-Apr-20,15,2,SB
PHWP2342,11-Nov-19,04-Mar-20,16,01-Apr-20,16,2,SB
PHWP2861,11-Nov-19,04-Mar-20,16,01-Apr-20,17,1,SB
KPOG4574,11-Nov-19,04-Mar-20,17,01-Apr-20,14,3,SB
KPOG4749,11-Nov-19,04-Mar-20,17,01-Apr-20,15,3,SB
KPWN8093,11-Nov-19,04-Mar-20,17,01-Apr-20,14,2,SB
KPOF6929,11-Nov-19,04-Mar-20,18,01-Apr-20,16,5,SB
KPOF7063,11-Nov-19,04-Mar-20,18,01-Apr-20,16,5,SB
KPOG0513,11-Nov-19,04-Mar-20,18,01-Apr-20,13,4,SB
KWFSB070,11-Nov-19,04-Mar-20,18,01-Apr-20,13,4,SB
KPOF2243,11-Nov-19,04-Mar-20,19,01-Apr-20,16,6,SB
KPOF2473,11-Nov-19,04-Mar-20,19,01-Apr-20,16,6,SB
KPWN8071,11-Nov-19,04-Mar-20,19,01-Apr-20,15,2,SB
KPOG0578,11-Nov-19,04-Mar-20,20,01-Apr-20,14,4,SB
KPOG0984,11-Nov-19,04-Mar-20,20,01-Apr-20,15,4,SB
KPOG4536,11-Nov-19,04-Mar-20,20,01-Apr-20,17,3,SB
KPOF6833,11-Nov-19,04-Mar-20,21,01-Apr-20,14,5,SB
KPOG0506,11-Nov-19,04-Mar-20,21,01-Apr-20,15,4,SB
KPWN8027,11-Nov-19,04-Mar-20,21,01-Apr-20,15,2,SB
KPOG0509,11-Nov-19,04-Mar-20,22,01-Apr-20,14,4,SB
KPOG4627,11-Nov-19,04-Mar-20,22,01-Apr-20,14,3,SB
KPOG0683,11-Nov-19,04-Mar-20,23,01-Apr-20,13,4,SB
PHWP2388,11-Nov-19,05-Mar-20,5,01-Apr-20,15,2,SB
PHWP2339,11-Nov-19,05-Mar-20,7,01-Apr-20,14,2,SB
PHWP2829,11-Nov-19,05-Mar-20,7,01-Apr-20,12,1,SB
PHWP2412,11-Nov-19,05-Mar-20,8,01-Apr-20,11,2,SB
KPOG0627,12-Nov-19,05-Mar-20,9,01-Apr-20,14,4,SB
KPOG4592,11-Nov-19,05-Mar-20,10,01-Apr-20,15,3,SB
KPOG0870,11-Nov-19,05-Mar-20,11,01-Apr-20,13,4,SB
PHWP2894,11-Nov-19,05-Mar-20,11,01-Apr-20,16,1,SB
KPOF6858,11-Nov-19,05-Mar-20,12,01-Apr-20,11,5,SB
KPOG4643,11-Nov-19,05-Mar-20,12,19-Mar-20,0,3,SB
KPOF6776,11-Nov-19,05-Mar-20,13,01-Apr-20,13,5,SB
KPWN8190,11-Nov-19,05-Mar-20,13,01-Apr-20,15,2,SB
PHWP2866,11-Nov-19,05-Mar-20,13,01-Apr-20,15,1,SB
PHWP2886,11-Nov-19,05-Mar-20,13,01-Apr-20,15,1,SB
KPOG0457,11-Nov-19,05-Mar-20,14,01-Apr-20,14,4,SB
PHWP2803,12-Nov-19,05-Mar-20,14,01-Apr-20,12,1,SB
PHWP2834,11-Nov-19,05-Mar-20,14,01-Apr-20,14,1,SB
KPOF2182,11-Nov-19,05-Mar-20,15,01-Apr-20,13,6,SB
KPOF6631,12-Nov-19,05-Mar-20,15,01-Apr-20,13,5,SB
KPOG5312,11-Nov-19,05-Mar-20,15,01-Apr-20,14,3,SB
PHWP2357,11-Nov-19,05-Mar-20,15,01-Apr-20,14,2,SB
PHWP2359,11-Nov-19,05-Mar-20,15,01-Apr-20,15,2,SB
PHWP2785,11-Nov-19,05-Mar-20,15,01-Apr-20,15,1,SB
PHWP2802,12-Nov-19,05-Mar-20,15,01-Apr-20,14,1,SB
PHWP2845,12-Nov-19,05-Mar-20,15,01-Apr-20,14,1,SB
KPOF6643,11-Nov-19,05-Mar-20,16,01-Apr-20,12,5,SB
KPOF6731,11-Nov-19,05-Mar-20,16,01-Apr-20,13,5,SB
KPOF6755,11-Nov-19,05-Mar-20,16,01-Apr-20,15,5,SB
KPOF6928,11-Nov-19,05-Mar-20,16,01-Apr-20,15,5,SB
PHWP2212,11-Nov-19,05-Mar-20,16,01-Apr-20,11,2,SB
PHWP2797,11-Nov-19,05-Mar-20,16,01-Apr-20,14,1,SB
PHWP2799,12-Nov-19,05-Mar-20,16,01-Apr-20,15,1,SB
KPOF2314,11-Nov-19,05-Mar-20,17,01-Apr-20,13,6,SB
KPOF6942,11-Nov-19,05-Mar-20,17,01-Apr-20,14,5,SB
KPOG4584,11-Nov-19,05-Mar-20,17,01-Apr-20,11,3,SB
KPWN8054,11-Nov-19,05-Mar-20,17,01-Apr-20,15,2,SB
PHWP2776,12-Nov-19,05-Mar-20,17,01-Apr-20,15,1,SB
PHWP2815,11-Nov-19,05-Mar-20,17,01-Apr-20,14,1,SB
PHWP2827,11-Nov-19,05-Mar-20,17,01-Apr-20,15,1,SB
PHWP2852,11-Nov-19,05-Mar-20,18,01-Apr-20,15,1,SB
KPOF2199,11-Nov-19,05-Mar-20,19,01-Apr-20,14,6,SB
KPOF6638,11-Nov-19,05-Mar-20,19,01-Apr-20,13,5,SB
KPOG4553,12-Nov-19,05-Mar-20,19,01-Apr-20,12,3,SB
PHWP2098,12-Nov-19,05-Mar-20,19,01-Apr-20,12,2,SB
PHWP2812,11-Nov-19,05-Mar-20,19,01-Apr-20,13,1,SB
PHWP2864,11-Nov-19,05-Mar-20,19,01-Apr-20,14,1,SB
KPWN8159,11-Nov-19,05-Mar-20,20,01-Apr-20,13,2,SB
KPWN8169,11-Nov-19,05-Mar-20,20,01-Apr-20,11,2,SB
PHWP2796,12-Nov-19,05-Mar-20,21,01-Apr-20,13,1,SB
KPOG5276,11-Nov-19,05-Mar-20,22,01-Apr-20,12,3,SB
PHWP2789,12-Nov-19,06-Mar-20,10,01-Apr-20,9,1,SB
PHWP2885,11-Nov-19,06-Mar-20,12,01-Apr-20,13,1,SB
PHWP2324,11-Nov-19,06-Mar-20,14,01-Apr-20,15,2,SB
PHWP2801,11-Nov-19,06-Mar-20,14,01-Apr-20,13,1,SB
PHWP2855,12-Nov-19,06-Mar-20,15,01-Apr-20,14,1,SB
PHWP2398,11-Nov-19,06-Mar-20,16,01-Apr-20,16,2,SB
PHWP2848,11-Nov-19,06-Mar-20,16,01-Apr-20,15,1,SB
PHWP2804,11-Nov-19,06-Mar-20,17,01-Apr-20,14,1,SB
PHWP2821,11-Nov-19,06-Mar-20,17,01-Apr-20,16,1,SB
PHWP2853,12-Nov-19,06-Mar-20,17,01-Apr-20,16,1,SB
PHWP2901,12-Nov-19,06-Mar-20,17,01-Apr-20,15,1,SB
PHWP2825,11-Nov-19,06-Mar-20,18,01-Apr-20,12,1,SB
KPOF2309,11-Nov-19,06-Mar-20,19,01-Apr-20,14,6,SB
PHWP2805,12-Nov-19,06-Mar-20,19,01-Apr-20,16,1,SB
KPOG0792,11-Nov-19,06-Mar-20,20,01-Apr-20,12,4,SB
KPOG4667,15-Nov-19,07-Mar-20,8,01-Apr-20,13,3,SB
PHWP2832,12-Nov-19,07-Mar-20,8,01-Apr-20,14,1,SB
PHWP2213,11-Nov-19,07-Mar-20,13,01-Apr-20,13,2,SB
KPOF2271,12-Nov-19,07-Mar-20,15,01-Apr-20,14,6,SB
PHWP2936,12-Nov-19,07-Mar-20,16,01-Apr-20,14,1,SB
PHWP2891,12-Nov-19,07-Mar-20,17,01-Apr-20,15,1,SB
PHWP2434,12-Nov-19,07-Mar-20,18,01-Apr-20,15,2,SB
PHWP2846,11-Nov-19,07-Mar-20,18,01-Apr-20,16,1,SB
PHWP2875,11-Nov-19,07-Mar-20,18,01-Apr-20,16,1,SB
PHWP2905,11-Nov-19,07-Mar-20,18,01-Apr-20,15,1,SB
PHWP2888,12-Nov-19,07-Mar-20,19,01-Apr-20,15,1,SB
PHWP2355,14-Nov-19,07-Mar-20,21,01-Apr-20,14,2,SB
PHWP2878,12-Nov-19,08-Mar-20,13,01-Apr-20,12,1,SB
PHWP2893,12-Nov-19,08-Mar-20,17,01-Apr-20,15,1,SB
PHWP2793,11-Nov-19,08-Mar-20,19,01-Apr-20,16,1,SB
KPOG4728,14-Nov-19,09-Mar-20,10,01-Apr-20,12,3,SB
PHWP2415,14-Nov-19,09-Mar-20,16,01-Apr-20,15,2,SB
PHWP2313,17-Nov-19,09-Mar-20,17,01-Apr-20,14,2,SB
KPOG4703,16-Nov-19,09-Mar-20,18,01-Apr-20,13,3,SB
KPOG0482,14-Nov-19,10-Mar-20,9,01-Apr-20,15,4,SB
KPOF3391,16-Dec-19,12-Mar-20,0,12-Mar-20,0,6,SB
KPOG6190,16-Dec-19,06-Apr-20,5,06-May-20,14,3,SB
KPOG2054,16-Dec-19,06-Apr-20,10,06-May-20,17,4,SB
PHWP3198,17-Dec-19,06-Apr-20,11,06-May-20,13,1,SB
KPOG1709,16-Dec-19,06-Apr-20,12,06-May-20,15,4,SB
KPOB5780,16-Dec-19,06-Apr-20,13,14-May-20,0,7,SB
KPOF3325,16-Dec-19,06-Apr-20,13,06-May-20,14,6,SB
KPOF3358,16-Dec-19,06-Apr-20,13,06-May-20,14,6,SB
PHWP3392,17-Dec-19,06-Apr-20,13,06-May-20,11,1,SB
KPOB5402,16-Dec-19,06-Apr-20,14,14-May-20,0,7,SB
KPOG1668,16-Dec-19,06-Apr-20,14,06-May-20,14,4,SB
KPOG6103,16-Dec-19,06-Apr-20,14,01-May-20,0,3,SB
KPOG6208,16-Dec-19,06-Apr-20,14,06-May-20,15,3,SB
KPOF7530,16-Dec-19,06-Apr-20,15,06-May-20,16,5,SB
KPOG4253,16-Dec-19,06-Apr-20,15,06-May-20,14,3,SB
KPOG5860,16-Dec-19,06-Apr-20,15,06-May-20,12,3,SB
KSBSB072,16-Dec-19,06-Apr-20,15,06-May-20,13,4,SB
PHWP3164,17-Dec-19,06-Apr-20,15,06-May-20,15,1,SB
PHWP3191,16-Dec-19,06-Apr-20,15,06-May-20,13,1,SB
KPOF3528,16-Dec-19,06-Apr-20,16,06-May-20,14,6,SB
KPOG1824,16-Dec-19,06-Apr-20,16,06-May-20,16,4,SB
KPOG5980,16-Dec-19,06-Apr-20,16,06-May-20,14,3,SB
PHWP3393,17-Dec-19,06-Apr-20,16,06-May-20,15,1,SB
KPOF7556,16-Dec-19,06-Apr-20,17,06-May-20,15,5,SB
KPOG5998,16-Dec-19,06-Apr-20,17,06-May-20,13,3,SB
PHWP3594,17-Dec-19,06-Apr-20,17,06-May-20,12,1,SB
KPOF7625,16-Dec-19,06-Apr-20,18,06-May-20,14,5,SB
KPOG5970,16-Dec-19,06-Apr-20,18,06-May-20,13,3,SB
KPOB5910,16-Dec-19,06-Apr-20,19,06-May-20,14,7,SB
KPOG5902,16-Dec-19,06-Apr-20,19,06-May-20,15,3,SB
KPOG5938,16-Dec-19,06-Apr-20,19,06-May-20,16,3,SB
KPOF7611,16-Dec-19,06-Apr-20,20,06-May-20,13,5,SB
KPOG1689,16-Dec-19,06-Apr-20,20,06-May-20,13,4,SB
KPOG5999,16-Dec-19,06-Apr-20,20,06-May-20,13,3,SB
KPOF7856,16-Dec-19,06-Apr-20,21,06-May-20,12,5,SB
KPOG1579,16-Dec-19,06-Apr-20,21,06-May-20,16,4,SB
KPOG5996,16-Dec-19,06-Apr-20,22,06-May-20,14,3,SB
KPOG6070,16-Dec-19,06-Apr-20,22,06-May-20,9,3,SB
KPOG1899,16-Dec-19,06-Apr-20,23,06-May-20,15,4,SB
KPOG1484,16-Dec-19,07-Apr-20,11,06-May-20,14,4,SB
KPOG4987,16-Dec-19,07-Apr-20,11,06-May-20,14,3,SB
PHWP3431,17-Dec-19,07-Apr-20,11,06-May-20,16,1,SB
PHWP3487,17-Dec-19,07-Apr-20,11,06-May-20,15,1,SB
KPOF7819,16-Dec-19,07-Apr-20,12,06-May-20,15,5,SB
